Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17252.0,118,2,353.86,3,3,2,332,Lost Customers
17253.0,20,1,178.26,5,2,1,521,Potential Loyalists
17254.0,17,2,368.59999999999997,5,3,2,532,Potential Loyalists
17255.0,42,4,799.13,4,4,3,443,Loyal Customers
17256.0,109,5,498.93,3,4,2,342,Loyal Customers
17257.0,438,2,192.73,1,3,1,131,At Risk
17258.0,374,2,417.3,2,3,2,232,At Risk
17259.0,150,6,1889.34,3,4,4,344,Loyal Customers
17260.0,413,1,120.95,2,2,1,221,Lost Customers
17261.0,511,1,230.44,1,2,1,121,Lost Customers
17262.0,54,11,2757.62,4,5,4,454,Loyal Customers
17263.0,210,1,63.440000000000005,2,2,1,221,Lost Customers
17264.0,396,1,279.59,2,2,1,221,Lost Customers
17265.0,5,2,562.9,5,3,2,532,Potential Loyalists
17266.0,149,3,320.15,3,3,2,332,Lost Customers
17267.0,246,2,317.62,2,3,2,232,At Risk
17268.0,4,11,1733.8899999999999,5,5,4,554,Champions
17269.0,387,1,537.46,2,2,2,222,Lost Customers
17270.0,471,2,604.4,1,3,2,132,At Risk
17271.0,1004,1,210.39,1,2,1,121,Lost Customers
17272.0,44,4,2148.63,4,4,4,444,Loyal Customers
17273.0,396,1,141.12,2,2,1,221,Lost Customers
17274.0,244,2,577.38,2,3,2,232,At Risk
17275.0,385,1,114.52,2,2,1,221,Lost Customers
17276.0,668,1,508.39,1,2,2,122,Lost Customers
17277.0,229,2,1065.3500000000001,2,3,3,233,At Risk
17278.0,7,2,271.24,5,3,1,531,Potential Loyalists
17279.0,59,1,187.82999999999998,4,2,1,421,Potential Loyalists
17280.0,440,1,118.86,1,2,1,121,Lost Customers
17281.0,375,6,797.85,2,4,3,243,Loyal Customers
17282.0,175,5,2339.66,3,4,4,344,Loyal Customers
17283.0,380,1,188.46,2,2,1,221,Lost Customers
17284.0,33,8,2793.16,4,5,4,454,Loyal Customers
17285.0,630,2,428.34,1,3,2,132,At Risk
17286.0,23,3,395.48,5,3,2,532,Potential Loyalists
17287.0,28,21,4111.96,4,5,5,455,Loyal Customers
17288.0,11,11,2499.98,5,5,4,554,Champions
17289.0,5,9,2079.39,5,5,4,554,Champions
17290.0,18,7,1329.23,5,4,4,544,Champions
17291.0,253,1,550.8000000000001,2,2,2,222,Lost Customers
17292.0,462,2,271.75,1,3,1,131,At Risk
17293.0,1,17,3774.23,5,5,5,555,Champions
17294.0,496,2,467.79,1,3,2,132,At Risk
17295.0,30,3,556.95,4,3,2,432,Potential Loyalists
17296.0,820,1,338.13,1,2,2,122,Lost Customers
17297.0,19,1,131.78,5,2,1,521,Potential Loyalists
17298.0,103,5,957.5600000000001,3,4,3,343,Loyal Customers
17299.0,13,6,1016.08,5,4,3,543,Champions
17300.0,392,2,393.64,2,3,2,232,At Risk
17301.0,23,2,330.43,5,3,2,532,Potential Loyalists
17302.0,16,5,1135.63,5,4,3,543,Champions
17303.0,363,1,250.04,2,2,1,221,Lost Customers
17304.0,536,1,111.5,1,2,1,121,Lost Customers
17305.0,707,1,2135.46,1,2,4,124,Lost Customers
17306.0,12,21,9782.35,5,5,5,555,Champions
17307.0,396,11,3999.8900000000003,2,5,5,255,Loyal Customers
17308.0,395,2,4511.76,2,3,5,235,At Risk
17309.0,216,3,330.59,2,3,2,232,At Risk
17310.0,389,2,1025.1,2,3,3,233,At Risk
17311.0,80,6,3566.56,3,4,5,345,Loyal Customers
17312.0,140,3,644.3,3,3,3,333,Lost Customers
17313.0,122,1,2328.84,3,2,4,324,Lost Customers
17314.0,1,17,4904.43,5,5,5,555,Champions
17315.0,6,42,9460.42,5,5,5,555,Champions
17316.0,422,1,124.45,1,2,1,121,Lost Customers
17317.0,32,3,2600.34,4,3,4,434,Potential Loyalists
17318.0,727,1,164.28,1,2,1,121,Lost Customers
17319.0,496,1,29.099999999999998,1,2,1,121,Lost Customers
17320.0,102,6,2895.77,3,4,4,344,Loyal Customers
17321.0,276,6,1741.18,2,4,4,244,Loyal Customers
17322.0,378,5,922.59,2,4,3,243,Loyal Customers
17323.0,16,12,1565.59,5,5,4,554,Champions
17324.0,10,12,2301.87,5,5,4,554,Champions
17325.0,252,3,609.5699999999999,2,3,2,232,At Risk
17326.0,410,2,321.95,2,3,2,232,At Risk
17327.0,411,2,152.35,2,3,1,231,At Risk
17328.0,618,1,104.7,1,2,1,121,Lost Customers
17329.0,16,5,1004.4300000000001,5,4,3,543,Champions
17330.0,24,4,423.8,5,4,2,542,Champions
17331.0,125,1,175.2,3,2,1,321,Lost Customers
17332.0,462,5,838.27,1,4,3,143,Loyal Customers
17333.0,87,1,494.25,3,2,2,322,Lost Customers
17334.0,70,3,635.1500000000001,4,3,3,433,Potential Loyalists
17335.0,385,2,508.0,2,3,2,232,At Risk
17336.0,474,1,81.12,1,2,1,121,Lost Customers
17337.0,5,4,2027.8700000000001,5,4,4,544,Champions
17338.0,10,17,12142.57,5,5,5,555,Champions
17339.0,185,3,362.36,3,3,2,332,Lost Customers
17340.0,33,18,22404.82,4,5,5,455,Loyal Customers
17341.0,187,5,1889.83,3,4,4,344,Loyal Customers
17342.0,381,4,1227.54,2,4,3,243,Loyal Customers
17343.0,357,6,1259.94,2,4,4,244,Loyal Customers
17344.0,48,2,468.11,4,3,2,432,Potential Loyalists
17345.0,17,10,1604.68,5,5,4,554,Champions
17346.0,1,25,5185.91,5,5,5,555,Champions
17347.0,88,1,228.96,3,2,1,321,Lost Customers
17348.0,16,9,2476.41,5,5,4,554,Champions
17349.0,181,5,852.25,3,4,3,343,Loyal Customers
17350.0,47,7,1906.041,4,4,4,444,Loyal Customers
17351.0,38,12,1988.23,4,5,4,454,Loyal Customers
17352.0,375,1,36.25,2,2,1,221,Lost Customers
17353.0,126,4,3242.0,3,4,5,345,Loyal Customers
17354.0,52,4,3143.46,4,4,5,445,Loyal Customers
17355.0,388,1,285.11,2,2,1,221,Lost Customers
17356.0,343,5,946.47,2,4,3,243,Loyal Customers
17357.0,26,2,388.14,4,3,2,432,Potential Loyalists
17358.0,100,5,866.05,3,4,3,343,Loyal Customers
17359.0,13,2,284.46,5,3,1,531,Potential Loyalists
17360.0,19,6,1231.3799999999999,5,4,3,543,Champions
17361.0,51,5,880.64,4,4,3,443,Loyal Customers
17362.0,241,7,1024.04,2,4,3,243,Loyal Customers
17363.0,456,3,940.86,1,3,3,133,At Risk
17364.0,10,26,11649.9,5,5,5,555,Champions
17365.0,14,15,8224.98,5,5,5,555,Champions
17366.0,457,2,1096.24,1,3,3,133,At Risk
17367.0,240,1,168.4,2,2,1,221,Lost Customers
17368.0,25,14,2826.14,4,5,4,454,Loyal Customers
17369.0,428,1,979.2,1,2,3,123,Lost Customers
17370.0,74,4,446.18,3,4,2,342,Loyal Customers
17371.0,19,6,662.55,5,4,3,543,Champions
17372.0,42,28,4377.56,4,5,5,455,Loyal Customers
17373.0,42,7,1167.5,4,4,3,443,Loyal Customers
17374.0,220,3,727.11,2,3,3,233,At Risk
17375.0,201,4,660.55,3,4,3,343,Loyal Customers
17376.0,72,4,453.64,4,4,2,442,Loyal Customers
17377.0,25,78,18319.41,4,5,5,455,Loyal Customers
17378.0,375,1,10.95,2,2,1,221,Lost Customers
17379.0,13,1,404.66,5,2,2,522,Potential Loyalists
17380.0,502,3,645.0,1,3,3,133,At Risk
17381.0,3,38,40002.37,5,5,5,555,Champions
17382.0,215,8,902.28,2,5,3,253,Loyal Customers
17383.0,367,1,110.7,2,2,1,221,Lost Customers
17384.0,21,3,507.55,5,3,2,532,Potential Loyalists
17385.0,16,1,261.11,5,2,1,521,Potential Loyalists
17386.0,115,7,2812.77,3,4,4,344,Loyal Customers
17387.0,21,2,784.11,5,3,3,533,Potential Loyalists
17388.0,6,11,2691.57,5,5,4,554,Champions
17389.0,10,58,51347.9,5,5,5,555,Champions
17390.0,422,1,149.3,1,2,1,121,Lost Customers
17391.0,165,2,508.8,3,3,2,332,Lost Customers
17392.0,192,3,626.56,3,3,3,333,Lost Customers
17393.0,412,2,381.15000000000003,2,3,2,232,At Risk
17394.0,250,1,203.86999999999998,2,2,1,221,Lost Customers
17395.0,510,1,97.5,1,2,1,121,Lost Customers
17396.0,41,14,8807.1,4,5,5,455,Loyal Customers
17397.0,24,3,1233.18,5,3,4,534,Potential Loyalists
17398.0,116,3,653.38,3,3,3,333,Lost Customers
17400.0,211,8,4677.05,2,5,5,255,Loyal Customers
17401.0,543,1,114.85,1,2,1,121,Lost Customers
17402.0,52,22,4809.38,4,5,5,455,Loyal Customers
17403.0,275,2,400.57,2,3,2,232,At Risk
17404.0,6,22,47543.12,5,5,5,555,Champions
17405.0,4,2,883.01,5,3,3,533,Potential Loyalists
17406.0,71,13,4905.05,4,5,5,455,Loyal Customers
17407.0,413,1,552.9,2,2,2,222,Lost Customers
17408.0,165,3,316.09000000000003,3,3,2,332,Lost Customers
17409.0,127,10,7793.51,3,5,5,355,Loyal Customers
17410.0,1,5,1214.72,5,4,3,543,Champions
17411.0,14,5,1425.38,5,4,4,544,Champions
17412.0,25,15,4231.12,4,5,5,455,Loyal Customers
17413.0,406,2,560.14,2,3,2,232,At Risk
17414.0,45,6,2249.52,4,4,4,444,Loyal Customers
17415.0,81,1,507.84,3,2,2,322,Lost Customers
17416.0,61,22,17298.45,4,5,5,455,Loyal Customers
17417.0,461,1,164.18,1,2,1,121,Lost Customers
17418.0,44,3,670.0600000000001,4,3,3,433,Potential Loyalists
17419.0,13,18,6500.52,5,5,5,555,Champions
17420.0,52,6,1084.43,4,4,3,443,Loyal Customers
17421.0,388,3,1059.41,2,3,3,233,At Risk
17422.0,5,11,3594.76,5,5,5,555,Champions
17423.0,48,3,1118.95,4,3,3,433,Potential Loyalists
17425.0,21,2,759.1700000000001,5,3,3,533,Potential Loyalists
17426.0,93,13,8077.77,3,5,5,355,Loyal Customers
17427.0,73,1,100.8,4,2,1,421,Potential Loyalists
17428.0,7,44,31404.16,5,5,5,555,Champions
17429.0,158,5,1357.46,3,4,4,344,Loyal Customers
17430.0,153,4,735.17,3,4,3,343,Loyal Customers
17431.0,315,1,403.3,2,2,2,222,Lost Customers
17432.0,19,9,1751.39,5,5,4,554,Champions
17433.0,2,2,569.96,5,3,2,532,Potential Loyalists
17434.0,11,6,2052.48,5,4,4,544,Champions
17435.0,413,1,331.35,2,2,2,222,Lost Customers
17436.0,228,4,440.16,2,4,2,242,Loyal Customers
17437.0,531,1,373.17,1,2,2,122,Lost Customers
17438.0,255,5,1422.77,2,4,4,244,Loyal Customers
17439.0,657,1,325.74,1,2,2,122,Lost Customers
17440.0,187,4,323.58,3,4,2,342,Loyal Customers
17441.0,882,1,293.35,1,2,2,122,Lost Customers
17442.0,64,15,4620.3,4,5,5,455,Loyal Customers
17443.0,250,1,534.24,2,2,2,222,Lost Customers
17444.0,34,3,2940.04,4,3,5,435,Potential Loyalists
17446.0,178,2,120.89999999999999,3,3,1,331,Lost Customers
17447.0,42,2,541.53,4,3,2,432,Potential Loyalists
17448.0,373,46,14556.970000000001,2,5,5,255,Loyal Customers
17449.0,46,12,4525.46,4,5,5,455,Loyal Customers
17450.0,4,51,246973.09,5,5,5,555,Champions
17451.0,17,6,1427.22,5,4,4,544,Champions
17453.0,19,2,486.72,5,3,2,532,Potential Loyalists
17454.0,194,10,1547.94,3,5,4,354,Loyal Customers
17455.0,205,1,131.7,3,2,1,321,Lost Customers
17456.0,455,2,1225.42,1,3,3,133,At Risk
17457.0,206,14,5984.81,2,5,5,255,Loyal Customers
17458.0,17,2,529.58,5,3,2,532,Potential Loyalists
17459.0,45,2,657.3,4,3,3,433,Potential Loyalists
17460.0,185,16,2228.27,3,5,4,354,Loyal Customers
17461.0,24,3,757.46,5,3,3,533,Potential Loyalists
17462.0,62,2,675.69,4,3,3,433,Potential Loyalists
17463.0,18,7,2557.91,5,4,4,544,Champions
17464.0,248,3,1000.94,2,3,3,233,At Risk
17465.0,427,7,2542.79,1,4,4,144,Loyal Customers
17466.0,12,2,763.28,5,3,3,533,Potential Loyalists
17467.0,456,1,102.6,1,2,1,121,Lost Customers
17468.0,12,3,194.8,5,3,1,531,Potential Loyalists
17469.0,18,17,5051.25,5,5,5,555,Champions
17470.0,46,11,2804.87,4,5,4,454,Loyal Customers
17471.0,476,1,321.65000000000003,1,2,2,122,Lost Customers
17472.0,289,4,935.1,2,4,3,243,Loyal Customers
17473.0,410,2,607.0,2,3,2,232,At Risk
17474.0,601,1,1047.0,1,2,3,123,Lost Customers
17475.0,81,1,194.37,3,2,1,321,Lost Customers
17476.0,456,2,489.86,1,3,2,132,At Risk
17477.0,555,2,1144.3,1,3,3,133,At Risk
17478.0,410,2,1272.8000000000002,2,3,4,234,At Risk
17479.0,634,1,389.26000000000005,1,2,2,122,Lost Customers
17480.0,79,2,902.03,3,3,3,333,Lost Customers
17481.0,17,3,1083.19,5,3,3,533,Potential Loyalists
17482.0,432,2,778.19,1,3,3,133,At Risk
17483.0,95,4,591.73,3,4,2,342,Loyal Customers
17484.0,371,2,209.57,2,3,1,231,At Risk
17486.0,263,1,396.87,2,2,2,222,Lost Customers
17487.0,759,1,160.55,1,2,1,121,Lost Customers
17488.0,495,1,336.5,1,2,2,122,Lost Customers
17489.0,1,2,376.64,5,3,2,532,Potential Loyalists
17490.0,75,6,1979.4,3,4,4,344,Loyal Customers
17491.0,16,16,5538.17,5,5,5,555,Champions
17492.0,221,3,1122.42,2,3,3,233,At Risk
17493.0,387,1,100.91,2,2,1,221,Lost Customers
17494.0,503,1,54.7,1,2,1,121,Lost Customers
17495.0,302,3,806.72,2,3,3,233,At Risk
17496.0,360,4,1412.89,2,4,4,244,Loyal Customers
17497.0,392,2,287.25,2,3,2,232,At Risk
17498.0,77,1,272.21999999999997,3,2,1,321,Lost Customers
17499.0,291,2,1341.3899999999999,2,3,4,234,At Risk
17500.0,19,3,1138.0,5,3,3,533,Potential Loyalists
17501.0,281,2,288.6,2,3,2,232,At Risk
17502.0,11,4,689.1,5,4,3,543,Champions
17503.0,334,1,340.43,2,2,2,222,Lost Customers
17504.0,189,18,9565.12,3,5,5,355,Loyal Customers
17505.0,207,5,2435.48,2,4,4,244,Loyal Customers
17506.0,77,1,302.2,3,2,2,322,Lost Customers
17507.0,263,2,605.58,2,3,2,232,At Risk
17508.0,252,8,4579.23,2,5,5,255,Loyal Customers
17509.0,59,8,6115.14,4,5,5,455,Loyal Customers
17510.0,26,2,514.56,4,3,2,432,Potential Loyalists
17511.0,7,58,168224.23,5,5,5,555,Champions
17512.0,30,18,5467.820000000001,4,5,5,455,Loyal Customers
17513.0,74,3,1158.8,3,3,3,333,Lost Customers
17514.0,278,2,542.83,2,3,2,232,At Risk
17515.0,122,9,1617.46,3,5,4,354,Loyal Customers
17516.0,3,6,957.55,5,4,3,543,Champions
17517.0,253,1,153.94,2,2,1,221,Lost Customers
17518.0,427,2,329.42,1,3,2,132,At Risk
17519.0,19,15,5109.47,5,5,5,555,Champions
17520.0,55,1,546.81,4,2,2,422,Potential Loyalists
17521.0,61,5,1278.06,4,4,4,444,Loyal Customers
17522.0,96,4,912.25,3,4,3,343,Loyal Customers
17523.0,13,4,652.74,5,4,3,543,Champions
17524.0,363,3,539.14,2,3,2,232,At Risk
17525.0,361,3,1161.9,2,3,3,233,At Risk
17526.0,292,11,3842.9399999999996,2,5,5,255,Loyal Customers
17527.0,55,4,939.37,4,4,3,443,Loyal Customers
17528.0,1,7,3428.0,5,4,5,545,Champions
17529.0,405,2,1240.25,2,3,4,234,At Risk
17530.0,17,11,2925.7,5,5,4,554,Champions
17531.0,307,3,1266.82,2,3,4,234,At Risk
17532.0,387,1,65.34,2,2,1,221,Lost Customers
17533.0,700,1,34.8,1,2,1,121,Lost Customers
17534.0,55,5,1668.83,4,4,4,444,Loyal Customers
17535.0,252,1,164.4,2,2,1,221,Lost Customers
17536.0,179,3,364.83,3,3,2,332,Lost Customers
17537.0,61,2,897.62,4,3,3,433,Potential Loyalists
17538.0,27,1,98.42,4,2,1,421,Potential Loyalists
17539.0,436,4,1226.57,1,4,3,143,Loyal Customers
17540.0,26,6,1590.6000000000001,4,4,4,444,Loyal Customers
17541.0,511,1,124.46,1,2,1,121,Lost Customers
17542.0,271,3,341.7,2,3,2,232,At Risk
17543.0,492,1,120.05,1,2,1,121,Lost Customers
17544.0,392,3,960.69,2,3,3,233,At Risk
17545.0,45,6,1448.54,4,4,4,444,Loyal Customers
17547.0,374,2,727.85,2,3,3,233,At Risk
17548.0,235,4,731.26,2,4,3,243,Loyal Customers
17549.0,25,2,148.86,4,3,1,431,Potential Loyalists
17550.0,68,9,2547.64,4,5,4,454,Loyal Customers
17551.0,361,1,306.84,2,2,2,222,Lost Customers
17552.0,62,12,3085.29,4,5,5,455,Loyal Customers
17553.0,306,4,3757.6,2,4,5,245,Loyal Customers
17554.0,18,4,1714.15,5,4,4,544,Champions
17555.0,21,5,1057.74,5,4,3,543,Champions
17556.0,207,2,300.67,2,3,2,232,At Risk
17557.0,16,4,575.46,5,4,2,542,Champions
17558.0,395,1,259.17,2,2,1,221,Lost Customers
17559.0,514,1,167.62,1,2,1,121,Lost Customers
17560.0,157,8,1895.8,3,5,4,354,Loyal Customers
17561.0,21,4,722.34,5,4,3,543,Champions
17562.0,16,7,1122.38,5,4,3,543,Champions
17563.0,432,2,392.38,1,3,2,132,At Risk
17564.0,26,3,454.01,4,3,2,432,Potential Loyalists
17565.0,674,1,131.83,1,2,1,121,Lost Customers
17566.0,27,2,901.21,4,3,3,433,Potential Loyalists
17567.0,59,9,5356.03,4,5,5,455,Loyal Customers
17568.0,635,1,382.79,1,2,2,122,Lost Customers
17569.0,40,1,344.14,4,2,2,422,Potential Loyalists
17570.0,383,1,100.0,2,2,1,221,Lost Customers
17571.0,52,5,1703.75,4,4,4,444,Loyal Customers
17572.0,72,10,723.0100000000001,4,5,3,453,Loyal Customers
17573.0,61,3,380.6,4,3,2,432,Potential Loyalists
17574.0,37,1,185.65,4,2,1,421,Potential Loyalists
17575.0,435,1,171.7,1,2,1,121,Lost Customers
17576.0,3,41,9056.81,5,5,5,555,Champions
17577.0,465,2,348.75,1,3,2,132,At Risk
17578.0,219,7,1047.33,2,4,3,243,Loyal Customers
17579.0,139,3,575.24,3,3,2,332,Lost Customers
17580.0,314,5,545.27,2,4,2,242,Loyal Customers
17581.0,67,40,17773.07,4,5,5,455,Loyal Customers
17582.0,238,5,1450.7,2,4,4,244,Loyal Customers
17583.0,562,1,135.95,1,2,1,121,Lost Customers
17584.0,247,6,5309.42,2,4,5,245,Loyal Customers
17585.0,111,7,2093.3,3,4,4,344,Loyal Customers
17586.0,621,1,167.4,1,2,1,121,Lost Customers
17587.0,630,1,181.66,1,2,1,121,Lost Customers
17588.0,102,7,2939.55,3,4,5,345,Loyal Customers
17589.0,34,18,14049.87,4,5,5,455,Loyal Customers
17590.0,19,2,1158.29,5,3,3,533,Potential Loyalists
17591.0,75,8,2776.67,3,5,4,354,Loyal Customers
17592.0,1063,1,148.3,1,2,1,121,Lost Customers
17593.0,93,10,7417.6,3,5,5,355,Loyal Customers
17594.0,87,4,2497.88,3,4,4,344,Loyal Customers
17595.0,14,2,388.79,5,3,2,532,Potential Loyalists
17596.0,25,13,4920.67,4,5,5,455,Loyal Customers
17597.0,67,5,3484.09,4,4,5,445,Loyal Customers
17598.0,382,1,409.98,2,2,2,222,Lost Customers
17599.0,479,1,52.05,1,2,1,121,Lost Customers
17600.0,19,1,161.67000000000002,5,2,1,521,Potential Loyalists
17601.0,240,2,421.48,2,3,2,232,At Risk
17602.0,25,13,6362.4400000000005,4,5,5,455,Loyal Customers
17603.0,80,4,1793.48,3,4,4,344,Loyal Customers
17604.0,189,6,945.9300000000001,3,4,3,343,Loyal Customers
17605.0,592,1,160.75,1,2,1,121,Lost Customers
17606.0,1032,1,87.30000000000001,1,2,1,121,Lost Customers
17607.0,378,1,333.81,2,2,2,222,Lost Customers
17608.0,183,4,498.53,3,4,2,342,Loyal Customers
17609.0,42,11,1894.34,4,5,4,454,Loyal Customers
17610.0,542,5,1529.49,1,4,4,144,Loyal Customers
17611.0,37,28,8371.98,4,5,5,455,Loyal Customers
17612.0,55,18,5394.86,4,5,5,455,Loyal Customers
17613.0,24,14,4559.150000000001,5,5,5,555,Champions
17614.0,59,1,390.07,4,2,2,422,Potential Loyalists
17615.0,205,6,733.2,3,4,3,343,Loyal Customers
17616.0,175,4,1060.8,3,4,3,343,Loyal Customers
17617.0,560,1,395.33,1,2,2,122,Lost Customers
17618.0,221,11,4073.2400000000002,2,5,5,255,Loyal Customers
17619.0,314,1,218.52,2,2,1,221,Lost Customers
17620.0,31,1,81.44,4,2,1,421,Potential Loyalists
17621.0,23,6,3175.12,5,4,5,545,Champions
17622.0,599,2,1130.21,1,3,3,133,At Risk
17623.0,153,7,2383.67,3,4,4,344,Loyal Customers
17624.0,16,4,1568.63,5,4,4,544,Champions
17625.0,20,8,6067.8,5,5,5,555,Champions
17626.0,604,1,254.0,1,2,1,121,Lost Customers
17627.0,480,1,296.36,1,2,2,122,Lost Customers
17628.0,83,1,75.75,3,2,1,321,Lost Customers
17629.0,20,10,2455.52,5,5,4,554,Champions
17630.0,171,2,503.6,3,3,2,332,Lost Customers
17631.0,139,6,886.66,3,4,3,343,Loyal Customers
17633.0,33,7,2057.39,4,4,4,444,Loyal Customers
17634.0,36,9,2361.9700000000003,4,5,4,454,Loyal Customers
17635.0,396,3,1265.58,2,3,4,234,At Risk
17636.0,21,1,285.56,5,2,1,521,Potential Loyalists
17637.0,117,2,547.0600000000001,3,3,2,332,Lost Customers
17638.0,676,2,842.4000000000001,1,3,3,133,At Risk
17639.0,130,6,615.17,3,4,3,343,Loyal Customers
17640.0,88,6,3168.94,3,4,5,345,Loyal Customers
17642.0,3,5,1824.49,5,4,4,544,Champions
17643.0,507,2,541.25,1,3,2,132,At Risk
17644.0,33,19,5695.84,4,5,5,455,Loyal Customers
17646.0,250,12,4149.79,2,5,5,255,Loyal Customers
17647.0,215,3,331.65999999999997,2,3,2,232,At Risk
17648.0,62,5,2216.37,4,4,4,444,Loyal Customers
17649.0,140,3,1578.89,3,3,4,334,Lost Customers
17650.0,23,1,166.07999999999998,5,2,1,521,Potential Loyalists
17651.0,13,16,5703.52,5,5,5,555,Champions
17652.0,27,12,4867.72,4,5,5,455,Loyal Customers
17653.0,33,4,1207.56,4,4,3,443,Loyal Customers
17654.0,161,1,117.55,3,2,1,321,Lost Customers
17655.0,12,9,3652.48,5,5,5,555,Champions
17656.0,2,5,1674.69,5,4,4,544,Champions
17657.0,580,1,126.0,1,2,1,121,Lost Customers
17658.0,6,2,595.42,5,3,2,532,Potential Loyalists
17659.0,19,14,3834.79,5,5,5,555,Champions
17660.0,143,2,359.47,3,3,2,332,Lost Customers
17662.0,663,2,412.92,1,3,2,132,At Risk
17663.0,27,17,5175.83,4,5,5,455,Loyal Customers
17664.0,20,4,1166.23,5,4,3,543,Champions
17665.0,643,1,563.1,1,2,2,122,Lost Customers
17666.0,215,4,1728.7199999999998,2,4,4,244,Loyal Customers
17667.0,6,9,3950.7,5,5,5,555,Champions
17668.0,334,1,161.85,2,2,1,221,Lost Customers
17669.0,44,10,6142.35,4,5,5,455,Loyal Customers
17670.0,229,1,205.7,2,2,1,221,Lost Customers
17671.0,5,5,2403.34,5,4,4,544,Champions
17672.0,52,7,5778.63,4,4,5,445,Loyal Customers
17673.0,164,12,4121.11,3,5,5,355,Loyal Customers
17674.0,76,2,851.7,3,3,3,333,Lost Customers
17675.0,4,69,37530.68,5,5,5,555,Champions
17676.0,1,9,2418.2400000000002,5,5,4,554,Champions
17677.0,30,52,35988.75,4,5,5,455,Loyal Customers
17678.0,265,2,599.76,2,3,2,232,At Risk
17679.0,54,7,3577.61,4,4,5,445,Loyal Customers
17680.0,25,3,497.45000000000005,4,3,2,432,Potential Loyalists
17681.0,598,5,731.2,1,4,3,143,Loyal Customers
17682.0,12,11,4456.78,5,5,5,555,Champions
17683.0,387,3,819.01,2,3,3,233,At Risk
17684.0,45,1,239.41,4,2,1,421,Potential Loyalists
17685.0,2,12,5943.17,5,5,5,555,Champions
17686.0,33,9,8296.81,4,5,5,455,Loyal Customers
17687.0,422,1,432.68,1,2,2,122,Lost Customers
17688.0,395,1,304.2,2,2,2,222,Lost Customers
17689.0,390,2,317.08,2,3,2,232,At Risk
17690.0,47,20,7448.1,4,5,5,455,Loyal Customers
17691.0,359,4,780.0500000000001,2,4,3,243,Loyal Customers
17692.0,162,12,2975.8,3,5,5,355,Loyal Customers
17693.0,139,1,200.47,3,2,1,321,Lost Customers
17694.0,143,3,1695.97,3,3,4,334,Lost Customers
17695.0,133,5,1746.04,3,4,4,344,Loyal Customers
17696.0,110,27,7679.59,3,5,5,355,Loyal Customers
17697.0,238,1,338.95,2,2,2,222,Lost Customers
17698.0,262,1,154.95,2,2,1,221,Lost Customers
17699.0,478,2,442.0,1,3,2,132,At Risk
17700.0,18,14,6679.97,5,5,5,555,Champions
17701.0,341,1,417.95,2,2,2,222,Lost Customers
17702.0,91,6,3144.04,3,4,5,345,Loyal Customers
17703.0,111,4,1094.84,3,4,3,343,Loyal Customers
17704.0,170,2,885.19,3,3,3,333,Lost Customers
17705.0,39,10,1865.9,4,5,4,454,Loyal Customers
17706.0,46,30,19974.14,4,5,5,455,Loyal Customers
17707.0,158,8,609.3,3,5,2,352,Loyal Customers
17708.0,219,4,887.9300000000001,2,4,3,243,Loyal Customers
17709.0,171,5,671.01,3,4,3,343,Loyal Customers
17710.0,366,1,293.5,2,2,2,222,Lost Customers
17711.0,12,2,385.1,5,3,2,532,Potential Loyalists
17712.0,46,1,522.91,4,2,2,422,Potential Loyalists
17713.0,384,4,1198.09,2,4,3,243,Loyal Customers
17714.0,322,5,1410.18,2,4,4,244,Loyal Customers
17715.0,202,2,489.59999999999997,3,3,2,332,Lost Customers
17716.0,24,24,15956.970000000001,5,5,5,555,Champions
17717.0,423,1,376.92,1,2,2,122,Lost Customers
17718.0,234,2,439.18,2,3,2,232,At Risk
17719.0,2,15,5396.04,5,5,5,555,Champions
17720.0,28,10,2768.91,4,5,4,454,Loyal Customers
17721.0,661,1,307.21000000000004,1,2,2,122,Lost Customers
17722.0,246,5,4430.36,2,4,5,245,Loyal Customers
17723.0,97,7,3378.4000000000005,3,4,5,345,Loyal Customers
17724.0,73,3,1033.0,4,3,3,433,Potential Loyalists
17725.0,18,11,3439.08,5,5,5,555,Champions
17726.0,446,7,1092.06,1,4,3,143,Loyal Customers
17727.0,17,1,1060.25,5,2,3,523,Potential Loyalists
17728.0,88,4,3650.91,3,4,5,345,Loyal Customers
17729.0,598,1,438.65000000000003,1,2,2,122,Lost Customers
17730.0,30,19,7111.1,4,5,5,455,Loyal Customers
17731.0,81,6,1708.99,3,4,4,344,Loyal Customers
17732.0,388,8,2470.39,2,5,4,254,Loyal Customers
17733.0,263,2,692.19,2,3,3,233,At Risk
17734.0,55,6,1442.32,4,4,4,444,Loyal Customers
17735.0,110,25,16351.33,3,5,5,355,Loyal Customers
17736.0,11,3,377.44,5,3,2,532,Potential Loyalists
17737.0,1,2,168.24,5,3,1,531,Potential Loyalists
17738.0,21,13,4183.56,5,5,5,555,Champions
17739.0,13,18,7730.59,5,5,5,555,Champions
17740.0,391,6,426.90000000000003,2,4,2,242,Loyal Customers
17741.0,408,2,101.1,2,3,1,231,At Risk
17742.0,40,11,2098.48,4,5,4,454,Loyal Customers
17743.0,450,1,229.2,1,2,1,121,Lost Customers
17744.0,27,6,1918.76,4,4,4,444,Loyal Customers
17745.0,479,2,600.34,1,3,2,132,At Risk
17746.0,242,4,904.1800000000001,2,4,3,243,Loyal Customers
